100	100	100	100	100	100	100	100	100	100	100	100	100	102.336	216.383	103.127	69.7564	63.9318	58.9048	54.5608	50.8072	47.5681	44.7812	42.3945	40.3643	38.6538	37.2311	36.0682	35.1401	34.4241	33.8988	33.5439	33.34	33.2683	33.3108	33.4501	33.6705	33.9575	34.2987	34.6841	35.1063	35.561	36.047	36.5661	37.1234	37.727	38.3876	39.1185	39.9354	40.8558	41.8993	43.0874	44.4434	45.9927	47.7634	49.7861	52.0954	54.73	57.7343	61.1596	65.0659	69.5244	74.6199	102.866	203.097	101.982	100	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	100	104.606	218.027	81.8399	68.8574	62.9267	57.8159	53.4046	49.5956	46.3099	43.4825	41.0596	38.9966	37.2558	35.8052	34.6169	33.6665	32.9317	32.392	32.0275	31.8191	31.7479	31.795	31.9422	32.1717	32.4668	32.812	33.1943	33.6028	34.0297	34.4704	34.9236	35.3915	35.8797	36.3968	36.9542	37.5658	38.2477	39.0176	39.8951	40.9011	42.0582	43.3903	44.9235	46.6862	48.7095	51.0285	53.6826	56.7173	60.1853	64.1486	68.6808	73.8707	84.8311	204.498	103.912	100	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	102.322	217.535	75.611	68.5231	62.4459	57.2192	52.7153	48.8313	45.4836	42.6038	40.1358	38.0327	36.2559	34.7725	33.5547	32.5781	31.8212	31.2642	30.8881	30.6746	30.605	30.6608	30.8229	31.0723	31.3901	31.7585	32.161	32.5832	33.0134	33.4433	33.8679	34.2861	34.7007	35.118	35.5473	36.0012	36.4945	37.0439	37.6679	38.3861	39.2194	40.1896	41.3198	42.6345	44.1599	45.9246	47.9603	50.3025	52.9918	56.0748	59.6062	63.6506	68.2852	73.6033	79.7188	203.951	101.968	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	100	214.941	82.0226	68.7237	62.4549	57.0769	52.4525	48.4718	45.0457	42.1012	39.5788	37.4291	35.6114	34.0916	32.8412	31.8359	31.0543	30.4774	30.0875	29.867	29.7987	29.8643	30.0451	30.3213	30.6729	31.0796	31.5219	31.9818	32.4435	32.8942	33.3249	33.7305	34.1103	34.4677	34.8099	35.1479	35.4954	35.8685	36.2851	36.7645	37.3269	37.9931	38.7848	39.7241	40.8342	42.1398	43.6672	45.4452	47.506	49.8859	52.6267	55.777	59.3939	63.5454	68.313	73.796	85.008	201.486	100	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	100	200.545	102.998	69.443	62.9311	57.3611	52.5844	48.4825	44.959	41.936	39.3491	37.1459	35.2828	33.7239	32.4393	31.404	30.5967	29.9988	29.5935	29.3647	29.2963	29.3715	29.5725	29.8798	30.2726	30.7293	31.2277	31.7462	32.2649	32.7662	33.2361	33.6648	34.0473	34.3834	34.6775	34.9385	35.1789	35.4144	35.6627	35.9432	36.2763	36.683	37.1845	37.8022	38.5577	39.4733	40.572	41.8783	43.4184	45.2218	47.3211	49.754	52.5638	55.8017	59.5279	63.8146	68.7489	74.4373	102.708	188.438	100	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	100	177.159	133.971	70.6796	63.8644	58.0549	53.0886	48.836	45.1929	42.0744	39.4112	37.1463	35.2329	33.6323	32.3126	31.2476	30.4153	29.7971	29.3767	29.1393	29.0704	29.1549	29.3765	29.717	30.1561	30.6714	31.2391	31.8344	32.4333	33.0132	33.5545	34.0418	34.4647	34.8183	35.1033	35.3257	35.4965	35.6305	35.7454	35.8612	35.9992	36.1812	36.4293	36.7651	37.2101	37.7855	38.5126	39.4132	40.51	41.8273	43.3917	45.233	47.3852	49.8873	52.7851	56.1328	59.9945	64.4479	69.5868	75.5263	129.588	167.42	100	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	100	140.288	169.159	72.4477	65.2584	59.153	53.9523	49.5139	45.7236	42.4887	39.7337	37.3964	35.4259	33.7801	32.4246	31.3308	30.4756	29.8396	29.4068	29.1629	29.0948	29.1894	29.4324	29.8077	30.2964	30.8768	31.5243	32.2121	32.9124	33.5976	34.242	34.8239	35.326	35.7377	36.0544	36.2783	36.4178	36.4863	36.5015	36.4841	36.4567	36.4427	36.4657	36.5489	36.7148	36.985	37.3803	37.9214	38.6289	39.5239	40.6288	41.968	43.5686	45.4614	47.6817	50.271	53.2779	56.7602	60.7873	65.443	70.8296	77.073	160.597	134.731	100	100	100	100	100	100	100	100
100	100	100	100	100	100	100	107.485	207.52	74.7798	67.1316	60.6632	55.1744	50.5073	46.5358	43.158	40.291	37.8666	35.8291	34.1323	32.7384	31.6163	30.7407	30.0908	29.6499	29.4039	29.3406	29.4483	29.7152	30.1276	30.6691	31.3198	32.0558	32.8497	33.6708	34.4869	35.2663	35.9797	36.6022	37.1154	37.5081	37.777	37.9267	37.9683	37.9188	37.7996	37.6346	37.4497	37.2707	37.1233	37.0322	37.0206	37.1103	37.3222	37.6762	38.1917	38.8887	39.7877	40.9111	42.2837	43.9334	45.8923	48.1981	50.8947	54.0346	57.6802	61.907	66.8064	72.4908	79.0993	194.567	106.331	100	100	100	100	100	100	100
100	100	100	100	100	100	100	184.125	109.918	69.5202	62.608	56.7663	51.8185	47.6239	44.0698	41.0645	38.533	36.4139	34.6563	33.2185	32.0662	31.1713	30.5113	30.0676	29.8257	29.7733	29.9001	30.1958	30.6496	31.2481	31.9744	32.8069	33.7189	34.6787	35.6507	36.5972	37.481	38.2683	38.931	39.4492	39.8121	40.0186	40.0764	40.0009	39.8136	39.54	39.2084	38.8479	38.4873	38.1546	37.8759	37.6755	37.5756	37.597	37.7589	38.0801	38.579	39.2747	40.1879	41.3409	42.7594	44.4726	46.5146	48.9255	51.753	55.0539	58.8962	63.3626	68.5542	74.5953	108.616	173.442	100	100	100	100	100	100	100
100	100	100	100	100	100	132.869	168.638	72.4804	65.0271	58.7547	53.4629	48.9941	45.222	42.0448	39.3795	37.158	35.3243	33.8323	32.6438	31.7278	31.0589	30.6168	30.3852	30.3514	30.5051	30.8373	31.3394	32.0011	32.8093	33.7462	34.7877	35.9032	37.0554	38.2019	39.2977	40.2987	41.1655	41.8664	42.3805	42.6985	42.8227	42.7659	42.5489	42.1989	41.7465	41.2247	40.6662	40.1033	39.5661	39.0825	38.6779	38.3752	38.195	38.1562	38.2767	38.5738	39.0653	39.7699	40.7082	41.9034	43.3822	45.1758	47.3207	49.8603	52.8465	56.3413	60.4197	65.1732	70.7141	77.1818	159.937	128.154	100	100	100	100	100	100
