11.057	10.9349	10.7982	10.6473	10.4826	10.3045	10.1133	9.90943	9.69341	9.46567	9.22668	8.97696	8.71706	8.44755	8.16902	7.88214	7.58758	7.28606	6.97836	6.66531	6.34776	6.09478	5.84894	5.61035	5.3791	5.15529	4.93901	4.73033	4.52933	4.33608	4.15065	3.9731	3.80349	3.64187	3.4883	3.34283	3.20551	3.07638	2.9555	2.84289	2.73862	2.64272	2.55525	2.47623	2.40572	2.34377	2.29042	2.24573	2.20975	2.18253	2.16413	2.15463	2.15407	2.16254	2.18011	2.20686	2.24288	2.28826	2.34309	2.40749	2.48156	2.56542	2.6592	2.76303	2.87705	3.00142	3.1363	3.28186	3.43827	3.60573	3.78444	3.97461	4.17646	4.39023	4.61617	4.85453	5.10559	5.36963	5.64696	5.93788	6.24272	6.48998	6.73342	6.97244	7.20644	7.43483	7.65705	7.87255	8.08082	8.28133	8.47361	8.65719	8.83162	8.99647	9.15133	9.2958	9.42951	9.5521	9.66322	9.76254	9.84974
10.9115	10.7746	10.6229	10.4569	10.2768	10.083	9.87594	9.65604	9.42375	9.17951	8.9238	8.65716	8.38012	8.09325	7.79717	7.49253	7.18002	6.86037	6.53438	6.22243	5.96135	5.70738	5.46063	5.22121	4.98919	4.76468	4.54775	4.33847	4.13692	3.94316	3.75725	3.57925	3.40922	3.24721	3.09326	2.94742	2.80973	2.68024	2.55899	2.44602	2.34136	2.24506	2.15715	2.07769	2.0067	1.94423	1.89033	1.84504	1.80841	1.78049	1.76133	1.75101	1.74957	1.75709	1.77363	1.79928	1.83411	1.87822	1.93169	1.99463	2.06715	2.14935	2.24137	2.34334	2.45538	2.57766	2.71032	2.85354	3.00749	3.17236	3.34834	3.53564	3.73448	3.9451	4.16774	4.40266	4.65011	4.9104	5.1838	5.47064	5.77124	6.08593	6.3634	6.61805	6.86756	7.11132	7.34877	7.57934	7.80249	8.01772	8.22453	8.42245	8.61102	8.78981	8.9584	9.1164	9.26344	9.39914	9.52317	9.63519	9.73489
10.7573	10.6056	10.4389	10.2575	10.0619	9.85235	9.62933	9.39324	9.1445	8.88359	8.61098	8.32719	8.03278	7.7283	7.41439	7.09169	6.7609	6.42278	6.11377	5.84467	5.58266	5.32785	5.08034	4.84022	4.60757	4.38249	4.16504	3.95529	3.75332	3.55918	3.37293	3.19461	3.02429	2.862	2.7078	2.56171	2.42379	2.29406	2.17257	2.05935	1.95443	1.85785	1.76964	1.68985	1.61851	1.55565	1.50132	1.45555	1.4184	1.38991	1.37013	1.35912	1.35693	1.36362	1.37928	1.40396	1.43774	1.48071	1.53297	1.5946	1.66571	1.74641	1.83682	1.93707	2.0473	2.16763	2.29824	2.43929	2.59094	2.75338	2.9268	3.11142	3.30744	3.51509	3.73462	3.96627	4.21032	4.46705	4.73673	5.0197	5.31626	5.62675	5.95152	6.2538	6.51913	6.77857	7.03151	7.2774	7.51568	7.74584	7.96737	8.17979	8.38266	8.57552	8.75798	8.92962	9.09007	9.23897	9.37598	9.50077	9.61302
10.595	10.4284	10.2466	10.0499	9.83865	9.61328	9.37417	9.12174	8.85642	8.57867	8.28897	7.98785	7.67584	7.35352	7.02151	6.68047	6.33109	6.02178	5.74474	5.47477	5.21198	4.95646	4.70831	4.46762	4.23447	4.00894	3.7911	3.58101	3.37874	3.18434	2.99786	2.81935	2.64885	2.48641	2.33207	2.18585	2.0478	1.91796	1.79634	1.68298	1.57791	1.48117	1.39278	1.31278	1.2412	1.17806	1.12342	1.0773	1.03975	1.0108	0.990517	0.978938	0.97612	0.982122	0.997009	1.02085	1.05371	1.09569	1.14686	1.20731	1.27715	1.35649	1.44544	1.54412	1.65266	1.77121	1.89992	2.03895	2.18846	2.34863	2.51967	2.70176	2.89512	3.09998	3.31658	3.54516	3.78599	4.03934	4.30551	4.58479	4.87751	5.18401	5.50462	5.83972	6.16193	6.43732	6.70603	6.96748	7.22111	7.46639	7.70283	7.92992	8.14723	8.3543	8.55072	8.7361	8.91005	9.07222	9.22227	9.35987	9.4847
10.4254	10.2439	10.0468	9.8347	9.60779	9.36649	9.11119	8.8423	8.56027	8.26554	7.95859	7.63995	7.31014	6.96975	6.6194	6.25973	5.94647	5.66157	5.38371	5.113	4.84954	4.59343	4.34477	4.10364	3.8701	3.64425	3.42613	3.21582	3.01336	2.81881	2.63221	2.45361	2.28305	2.12057	1.96619	1.81995	1.68189	1.55202	1.43038	1.317	1.2119	1.1151	1.02663	0.946525	0.874808	0.811509	0.75666	0.710295	0.672451	0.643167	0.622486	0.610454	0.607122	0.612546	0.626784	0.649902	0.681972	0.723068	0.773274	0.83268	0.901383	0.979485	1.0671	1.16435	1.27135	1.38826	1.51521	1.65236	1.79988	1.95795	2.12675	2.30648	2.49735	2.69958	2.91341	3.13909	3.37688	3.62704	3.88987	4.16567	4.45475	4.75745	5.0741	5.40508	5.75076	6.08839	6.37312	6.65037	6.91955	7.18015	7.43165	7.67357	7.90544	8.12683	8.33732	8.53652	8.72404	8.89953	9.06266	9.21309	9.35053
10.249	10.0525	9.84028	9.61267	9.37002	9.11272	8.84114	8.55571	8.25684	7.945	7.62066	7.28433	6.93654	6.57788	6.20895	5.8879	5.59519	5.30949	5.03092	4.75958	4.49558	4.23901	3.98994	3.74847	3.51467	3.28859	3.07031	2.85987	2.65733	2.46273	2.27612	2.09754	1.92701	1.76458	1.61027	1.46412	1.32613	1.19635	1.07479	0.961476	0.856429	0.759672	0.671226	0.591116	0.519365	0.456	0.401048	0.354539	0.316505	0.286983	0.266012	0.253633	0.249894	0.254846	0.268546	0.291055	0.322439	0.362773	0.412134	0.47061	0.538294	0.615286	0.701694	0.797635	0.903236	1.01863	1.14396	1.27938	1.42505	1.58115	1.74786	1.92538	2.11391	2.31368	2.52491	2.74785	2.98276	3.22991	3.48958	3.76207	4.0477	4.34679	4.65968	4.98675	5.32835	5.68488	6.03361	6.32687	6.61181	6.8879	7.15462	7.41149	7.65804	7.89384	8.11848	8.33155	8.53269	8.72155	8.89778	9.06107	9.21111
10.0665	9.85509	9.62763	9.38451	9.12608	8.85272	8.5648	8.26274	7.94695	7.61788	7.27602	6.92186	6.55593	6.1788	5.84611	5.54563	5.25215	4.96576	4.6866	4.41475	4.15031	3.89337	3.64402	3.40232	3.16834	2.94214	2.72379	2.51333	2.3108	2.11626	1.92973	1.75125	1.58086	1.41857	1.26442	1.11843	0.98062	0.851009	0.729618	0.616463	0.511564	0.414938	0.326603	0.246579	0.174886	0.111546	0.0565822	0.0100218	-0.0281069	-0.0577721	-0.0789384	-0.0915668	-0.0956142	-0.0910328	-0.0777701	-0.055768	-0.0249631	0.0147142	0.0633399	0.120997	0.187774	0.26377	0.349089	0.443846	0.548161	0.662167	0.786003	0.91982	1.06378	1.21805	1.38281	1.55826	1.74461	1.94206	2.15084	2.37121	2.6034	2.8477	3.10438	3.37374	3.65609	3.95176	4.26108	4.58442	4.92214	5.27464	5.64232	5.99784	6.29871	6.59044	6.87252	7.14445	7.40578	7.65607	7.89491	8.12191	8.3367	8.53894	8.72828	8.90442	9.06705
9.87871	9.65228	9.40959	9.15095	8.87672	8.58726	8.28295	7.9642	7.63141	7.28503	6.92554	6.55342	6.16921	5.82115	5.51296	5.21173	4.91757	4.63061	4.35096	4.0787	3.81393	3.55673	3.30717	3.06534	2.83128	2.60506	2.38673	2.17633	1.97391	1.7795	1.59314	1.41485	1.24467	1.08262	0.92871	0.78297	0.645414	0.516058	0.394916	0.282004	0.177334	0.0809212	-0.00722053	-0.0870758	-0.158628	-0.221859	-0.276749	-0.323276	-0.361413	-0.391134	-0.412407	-0.425196	-0.429461	-0.425158	-0.412238	-0.390647	-0.360325	-0.321205	-0.273214	-0.216273	-0.150296	-0.0751886	0.00915178	0.102835	0.205981	0.318717	0.441181	0.573519	0.71589	0.868462	1.03141	1.20493	1.38922	1.5845	1.79099	2.00893	2.23857	2.48017	2.73403	3.00042	3.27967	3.57209	3.87802	4.19781	4.53184	4.8805	5.24418	5.62331	5.98113	6.28864	6.58618	6.87327	7.14944	7.41428	7.66736	7.90831	8.13676	8.35237	8.55482	8.74378	8.91898
9.68616	9.44481	9.18689	8.91274	8.6227	8.31713	7.9964	7.66091	7.31107	6.94732	6.57011	6.17994	5.8131	5.49722	5.18828	4.88639	4.59167	4.30424	4.02419	3.75162	3.48661	3.22923	2.97957	2.73769	2.50364	2.27748	2.05925	1.849	1.64676	1.45257	1.26645	1.08844	0.918547	0.756799	0.60321	0.457795	0.320569	0.191542	0.070725	-0.0418713	-0.146237	-0.242362	-0.330236	-0.409847	-0.481183	-0.544229	-0.598968	-0.645383	-0.683451	-0.713148	-0.734446	-0.747313	-0.751712	-0.747604	-0.734941	-0.713673	-0.683743	-0.645087	-0.597638	-0.541318	-0.476043	-0.401723	-0.318259	-0.225543	-0.123459	-0.0118826	0.109322	0.240298	0.381202	0.532197	0.69346	0.865178	1.04755	1.24079	1.44512	1.66077	1.888	2.12707	2.37826	2.64185	2.91815	3.20749	3.5102	3.82663	4.15715	4.50215	4.86203	5.23721	5.62811	5.98334	6.29644	6.59875	6.88982	7.16923	7.43658	7.69148	7.93358	8.16255	8.37805	8.5798	8.76751
9.48961	9.23336	8.96026	8.67062	8.36478	8.0431	7.70595	7.35371	6.98679	6.60561	6.21063	5.82202	5.4985	5.18188	4.87228	4.56983	4.27465	3.98683	3.70647	3.43367	3.16851	2.91105	2.66136	2.41951	2.18555	1.95952	1.74148	1.53144	1.32946	1.13556	0.949761	0.772086	0.602554	0.44118	0.287978	0.142957	0.00612672	-0.122504	-0.24293	-0.355143	-0.459137	-0.554907	-0.642446	-0.721745	-0.792796	-0.855588	-0.910107	-0.95634	-0.994267	-1.02387	-1.04512	-1.05799	-1.06244	-1.05845	-1.04597	-1.02494	-0.995319	-0.957045	-0.91005	-0.854261	-0.789598	-0.715973	-0.633289	-0.541443	-0.44032	-0.329799	-0.209747	-0.0800233	0.0595244	0.209059	0.368753	0.538792	0.719373	0.910704	1.11301	1.32652	1.55148	1.78815	2.03681	2.29775	2.57127	2.85769	3.15735	3.47059	3.79778	4.13931	4.49556	4.86697	5.25397	5.657	6.00417	6.32174	6.62774	6.92173	7.20333	7.47216	7.72788	7.97015	8.19867	8.41314	8.61328
9.28974	9.01867	8.73043	8.42535	8.10375	7.76599	7.41243	7.04344	6.65943	6.2608	5.84802	5.51687	5.19259	4.87531	4.56515	4.26223	3.96666	3.67854	3.39797	3.12502	2.85978	2.60231	2.35267	2.11093	1.87712	1.6513	1.4335	1.22376	1.0221	0.828552	0.643133	0.465861	0.29675	0.135813	-0.0169428	-0.16151	-0.297883	-0.426058	-0.546032	-0.657802	-0.761365	-0.85672	-0.943863	-1.02279	-1.09349	-1.15597	-1.21021	-1.25619	-1.29391	-1.32335	-1.34449	-1.35729	-1.36174	-1.35779	-1.34541	-1.32455	-1.29517	-1.25719	-1.21057	-1.15523	-1.0911	-1.01808	-0.93609	-0.845021	-0.744765	-0.635202	-0.516204	-0.38763	-0.249332	-0.10115	0.0570883	0.225564	0.404472	0.594018	0.794421	1.00591	1.22874	1.46316	1.70944	1.96787	2.23876	2.52242	2.81918	3.1294	3.45342	3.79165	4.14447	4.5123	4.89557	5.29473	5.71026	6.04311	6.36402	6.67257	6.96838	7.2511	7.52037	7.77588	8.01733	8.24444	8.45693
9.08727	8.80145	8.49815	8.17769	7.8404	7.48661	7.11667	6.73096	6.32987	5.91381	5.55242	5.2205	4.89555	4.57769	4.26705	3.96375	3.66788	3.37954	3.09882	2.8258	2.56055	2.30314	2.05362	1.81205	1.57846	1.35291	1.13542	0.926025	0.724748	0.53161	0.346628	0.169815	0.00118192	-0.159265	-0.311519	-0.455578	-0.591441	-0.719107	-0.838576	-0.94985	-1.05293	-1.14782	-1.23451	-1.31301	-1.38331	-1.44542	-1.49931	-1.545	-1.58246	-1.61167	-1.63263	-1.64531	-1.64968	-1.64572	-1.63338	-1.61262	-1.5834	-1.54566	-1.49934	-1.44437	-1.38069	-1.3082	-1.22681	-1.13644	-1.03696	-0.928267	-0.810229	-0.682709	-0.545561	-0.398628	-0.241741	-0.0747197	0.102627	0.290505	0.489128	0.698728	0.919546	1.15184	1.39588	1.65195	1.92035	2.2014	2.49542	2.80276	3.12379	3.45888	3.80843	4.17286	4.55259	4.94808	5.35978	5.76371	6.0995	6.42256	6.73252	7.02904	7.31179	7.58045	7.83473	8.07436	8.29908
8.88288	8.58242	8.26417	7.92842	7.57551	7.20575	6.81951	6.41713	5.99901	5.60522	5.26568	4.93308	4.60754	4.28919	3.97815	3.67453	3.37844	3.08995	2.80915	2.53613	2.27094	2.01365	1.7643	1.52296	1.28966	1.06443	0.847302	0.638308	0.437465	0.24479	0.0602953	-0.116009	-0.284117	-0.444024	-0.59573	-0.739234	-0.87454	-1.00165	-1.12057	-1.2313	-1.33385	-1.42822	-1.51442	-1.59244	-1.6623	-1.72398	-1.77749	-1.82282	-1.85996	-1.88891	-1.90964	-1.92213	-1.92638	-1.92233	-1.90997	-1.88925	-1.86013	-1.82256	-1.77647	-1.72181	-1.65851	-1.58647	-1.50562	-1.41586	-1.31708	-1.20917	-1.092	-0.965449	-0.829358	-0.683578	-0.527942	-0.362272	-0.186379	-6.06E-05	0.196898	0.404723	0.623656	0.853952	1.09588	1.34972	1.61577	1.89435	2.18578	2.4904	2.80859	3.14071	3.48716	3.84836	4.22472	4.61671	5.02479	5.44943	5.83503	6.17252	6.49654	6.80676	7.10286	7.38455	7.65153	7.90355	8.14036
8.6773	8.36232	8.02923	7.67831	7.30987	6.92425	6.52178	6.10282	5.67535	5.32823	4.98799	4.65477	4.32872	4.00996	3.69859	3.39473	3.09847	2.80989	2.52908	2.25611	1.99104	1.73392	1.48481	1.24375	1.01078	0.785923	0.569211	0.360665	0.160302	-0.031866	-0.215829	-0.391582	-0.559122	-0.718448	-0.869564	-1.01247	-1.14718	-1.2737	-1.39202	-1.50217	-1.60415	-1.69796	-1.78362	-1.86113	-1.93049	-1.99172	-2.04479	-2.08973	-2.12651	-2.15513	-2.17559	-2.18786	-2.19192	-2.18774	-2.17531	-2.15457	-2.1255	-2.08803	-2.04212	-1.9877	-1.92471	-1.85306	-1.77267	-1.68345	-1.5853	-1.47809	-1.36172	-1.23604	-1.10092	-0.956203	-0.801724	-0.637309	-0.462768	-0.277904	-0.0825031	0.12366	0.340824	0.569241	0.809178	1.06092	1.32475	1.601	1.88998	2.19203	2.50753	2.83684	3.18035	3.53848	3.91166	4.30032	4.70495	5.12601	5.56402	5.92326	6.26121	6.585	6.89432	7.18888	7.46841	7.73266	7.9814
8.47121	8.14187	7.79408	7.42812	7.04429	6.64293	6.22435	5.7889	5.40821	5.06035	4.71947	4.38572	4.05923	3.74012	3.42849	3.12445	2.82808	2.53948	2.25871	1.98585	1.72094	1.46405	1.21522	0.974493	0.741894	0.517454	0.301197	0.0931401	-0.106704	-0.298326	-0.48172	-0.656884	-0.82382	-0.98253	-1.13302	-1.2753	-1.40938	-1.53526	-1.65296	-1.76249	-1.86387	-1.95709	-2.04218	-2.11913	-2.18797	-2.24869	-2.3013	-2.3458	-2.38218	-2.41044	-2.43058	-2.44257	-2.44641	-2.44206	-2.42951	-2.40871	-2.37962	-2.34221	-2.29642	-2.24219	-2.17945	-2.10812	-2.02813	-1.93939	-1.84178	-1.73521	-1.61955	-1.49468	-1.36045	-1.21671	-1.0633	-0.900043	-0.726761	-0.543251	-0.349305	-0.144698	0.070807	0.29746	0.535527	0.785287	1.04703	1.32108	1.60774	1.90737	2.22032	2.54697	2.8877	3.24293	3.61308	3.9986	4.39995	4.81762	5.2521	5.6756	6.02733	6.36452	6.68688	6.99414	7.28604	7.56235	7.82282
8.26533	7.9218	7.55947	7.17862	6.77957	6.3626	5.92805	5.50572	5.15025	4.80172	4.46027	4.12606	3.79919	3.47979	3.16796	2.86379	2.56738	2.2788	1.99812	1.72541	1.46072	1.2041	0.955597	0.715235	0.48305	0.259065	0.0432988	-0.164235	-0.363526	-0.554569	-0.737362	-0.911907	-1.07821	-1.23627	-1.38611	-1.52773	-1.66114	-1.78637	-1.90342	-2.0123	-2.11304	-2.20565	-2.29013	-2.36651	-2.43479	-2.49498	-2.54708	-2.59111	-2.62706	-2.65493	-2.67471	-2.6864	-2.68997	-2.68541	-2.67269	-2.65178	-2.62264	-2.58524	-2.53951	-2.48541	-2.42287	-2.35182	-2.27217	-2.18383	-2.08672	-1.98071	-1.8657	-1.74155	-1.60813	-1.46529	-1.31287	-1.15069	-0.978575	-0.796328	-0.603738	-0.400586	-0.186635	0.0383646	0.274675	0.522573	0.782354	1.05432	1.33881	1.63614	1.94669	2.27082	2.60892	2.9614	3.32869	3.71123	4.10948	4.52393	4.95507	5.40343	5.79566	6.14605	6.48126	6.80101	7.10508	7.39322	7.66523
